index,x,y,cor_nome,cor_codigo,num_x,num_y,orientacao
520,2281.3145,1500.164,acqua,5,69,18,vertical
521,2281.3145,1591.1501,acqua,5,69,18,vertical
522,2361.2048,88.7671,acqua,5,69,18,vertical
523,2361.2048,179.75337,acqua,5,69,18,vertical
524,2361.2048,270.73965,acqua,5,69,18,vertical
525,2361.2048,361.72592,acqua,5,69,18,vertical
526,2361.2048,452.7122,acqua,5,69,18,vertical
527,2361.2048,543.6985,acqua,5,69,18,vertical
528,2361.2048,634.68475,acqua,5,69,18,vertical
529,2361.2048,725.671,acqua,5,69,18,vertical
530,2361.2048,816.6573,acqua,5,69,18,vertical
531,2361.2048,907.64355,acqua,5,69,18,vertical
532,2361.2048,998.6298,acqua,5,69,18,vertical
533,2361.2048,1089.6161,acqua,5,69,18,vertical
534,2361.2048,1180.6024,acqua,5,69,18,vertical
535,2361.2048,1271.5886,acqua,5,69,18,vertical
536,2361.2048,1362.575,acqua,5,69,18,vertical
537,2361.2048,1453.5612,acqua,5,69,18,vertical
538,2361.2048,1544.5475,acqua,5,69,18,vertical
539,2361.2048,1635.5337,acqua,5,69,18,vertical
540,2441.0952,44.38355,acqua,5,69,18,vertical
541,2441.0952,135.36983,acqua,5,69,18,vertical
542,2441.0952,226.3561,acqua,5,69,18,vertical
543,2441.0952,317.34238,acqua,5,69,18,vertical
544,2441.0952,408.32864,acqua,5,69,18,vertical
545,2441.0952,499.3149,acqua,5,69,18,vertical
546,2441.0952,590.3012,acqua,5,69,18,vertical
547,2441.0952,681.2875,acqua,5,69,18,vertical
548,2441.0952,772.27374,acqua,5,69,18,vertical
549,2441.0952,863.26,acqua,5,69,18,vertical
550,2441.0952,954.2463,acqua,5,69,18,vertical
551,2441.0952,1045.2325,acqua,5,69,18,vertical
552,2441.0952,1136.2189,acqua,5,69,18,vertical
553,2441.0952,1227.2051,acqua,5,69,18,vertical
554,2441.0952,1318.1914,acqua,5,69,18,vertical
555,2441.0952,1409.1776,acqua,5,69,18,vertical
556,2441.0952,1500.164,acqua,5,69,18,vertical
557,2441.0952,1591.1501,acqua,5,69,18,vertical
558,2520.9856,88.7671,acqua,5,69,18,vertical
559,2520.9856,179.75337,acqua,5,69,18,vertical
560,2520.9856,270.73965,acqua,5,69,18,vertical
561,2520.9856,361.72592,acqua,5,69,18,vertical
562,2520.9856,452.7122,acqua,5,69,18,vertical
563,2520.9856,543.6985,acqua,5,69,18,vertical
564,2520.9856,634.68475,acqua,5,69,18,vertical
565,2520.9856,725.671,acqua,5,69,18,vertical
566,2520.9856,816.6573,acqua,5,69,18,vertical
567,2520.9856,907.64355,acqua,5,69,18,vertical
568,2520.9856,998.6298,acqua,5,69,18,vertical
569,2520.9856,1089.6161,acqua,5,69,18,vertical
570,2520.9856,1180.6024,acqua,5,69,18,vertical
571,2520.9856,1271.5886,acqua,5,69,18,vertical
572,2520.9856,1362.575,acqua,5,69,18,vertical
573,2520.9856,1453.5612,acqua,5,69,18,vertical
574,2520.9856,1544.5475,acqua,5,69,18,vertical
575,2520.9856,1635.5337,acqua,5,69,18,vertical
576,2600.876,44.38355,acqua,5,69,18,vertical
577,2600.876,135.36983,acqua,5,69,18,vertical
578,2600.876,226.3561,acqua,5,69,18,vertical
579,2600.876,317.34238,acqua,5,69,18,vertical
580,2600.876,408.32864,acqua,5,69,18,vertical
581,2600.876,499.3149,acqua,5,69,18,vertical
582,2600.876,590.3012,acqua,5,69,18,vertical
583,2600.876,681.2875,acqua,5,69,18,vertical
584,2600.876,772.27374,acqua,5,69,18,vertical
585,2600.876,863.26,acqua,5,69,18,vertical
586,2600.876,954.2463,acqua,5,69,18,vertical
587,2600.876,1045.2325,acqua,5,69,18,vertical
588,2600.876,1136.2189,acqua,5,69,18,vertical
589,2600.876,1227.2051,acqua,5,69,18,vertical
590,2600.876,1318.1914,acqua,5,69,18,vertical
591,2600.876,1409.1776,acqua,5,69,18,vertical
592,2600.876,1500.164,acqua,5,69,18,vertical
593,2600.876,1591.1501,acqua,5,69,18,vertical
594,2680.7664,88.7671,acqua,5,69,18,vertical
595,2680.7664,179.75337,acqua,5,69,18,vertical
596,2680.7664,270.73965,acqua,5,69,18,vertical
597,2680.7664,361.72592,acqua,5,69,18,vertical
598,2680.7664,452.7122,acqua,5,69,18,vertical
599,2680.7664,543.6985,acqua,5,69,18,vertical
600,2680.7664,634.68475,vermelho,1,69,18,vertical
601,2680.7664,725.671,vermelho,1,69,18,vertical
602,2680.7664,816.6573,vermelho,1,69,18,vertical
603,2680.7664,907.64355,vermelho,1,69,18,vertical
604,2680.7664,998.6298,vermelho,1,69,18,vertical
605,2680.7664,1089.6161,vermelho,1,69,18,vertical
606,2680.7664,1180.6024,vermelho,1,69,18,vertical
607,2680.7664,1271.5886,vermelho,1,69,18,vertical
608,2680.7664,1362.575,vermelho,1,69,18,vertical
609,2680.7664,1453.5612,vermelho,1,69,18,vertical
610,2680.7664,1544.5475,vermelho,1,69,18,vertical
611,2680.7664,1635.5337,vermelho,1,69,18,vertical
612,2760.6567,44.38355,acqua,5,69,18,vertical
613,2760.6567,135.36983,acqua,5,69,18,vertical
614,2760.6567,226.3561,acqua,5,69,18,vertical
615,2760.6567,317.34238,acqua,5,69,18,vertical
616,2760.6567,408.32864,acqua,5,69,18,vertical
617,2760.6567,499.3149,acqua,5,69,18,vertical
618,2760.6567,590.3012,vermelho,1,69,18,vertical
619,2760.6567,681.2875,vermelho,1,69,18,vertical
620,2760.6567,772.27374,vermelho,1,69,18,vertical
621,2760.6567,863.26,vermelho,1,69,18,vertical
622,2760.6567,954.2463,vermelho,1,69,18,vertical
623,2760.6567,1045.2325,vermelho,1,69,18,vertical
624,2760.6567,1136.2189,vermelho,1,69,18,vertical
625,2760.6567,1227.2051,vermelho,1,69,18,vertical
626,2760.6567,1318.1914,vermelho,1,69,18,vertical
627,2760.6567,1409.1776,vermelho,1,69,18,vertical
628,2760.6567,1500.164,vermelho,1,69,18,vertical
629,2760.6567,1591.1501,vermelho,1,69,18,vertical
630,2840.547,88.7671,acqua,5,69,18,vertical
631,2840.547,179.75337,acqua,5,69,18,vertical
632,2840.547,270.73965,acqua,5,69,18,vertical
633,2840.547,361.72592,acqua,5,69,18,vertical
634,2840.547,452.7122,acqua,5,69,18,vertical
635,2840.547,543.6985,vermelho,1,69,18,vertical
636,2840.547,634.68475,vermelho,1,69,18,vertical
637,2840.547,725.671,vermelho,1,69,18,vertical
638,2840.547,816.6573,vermelho,1,69,18,vertical
639,2840.547,907.64355,vermelho,1,69,18,vertical
640,2840.547,998.6298,vermelho,1,69,18,vertical
641,2840.547,1089.6161,vermelho,1,69,18,vertical
642,2840.547,1180.6024,vermelho,1,69,18,vertical
643,2840.547,1271.5886,vermelho,1,69,18,vertical
644,2840.547,1362.575,vermelho,1,69,18,vertical
645,2840.547,1453.5612,vermelho,1,69,18,vertical
646,2840.547,1544.5475,vermelho,1,69,18,vertical
647,2840.547,1635.5337,vermelho,1,69,18,vertical
648,2920.4375,44.38355,acqua,5,69,18,vertical
649,2920.4375,135.36983,acqua,5,69,18,vertical
650,2920.4375,226.3561,acqua,5,69,18,vertical
651,2920.4375,317.34238,acqua,5,69,18,vertical
652,2920.4375,408.32864,acqua,5,69,18,vertical
653,2920.4375,499.3149,vermelho,1,69,18,vertical
654,2920.4375,590.3012,vermelho,1,69,18,vertical
655,2920.4375,681.2875,vermelho,1,69,18,vertical
656,2920.4375,772.27374,vermelho,1,69,18,vertical
657,2920.4375,863.26,vermelho,1,69,18,vertical
658,2920.4375,954.2463,vermelho,1,69,18,vertical
659,2920.4375,1045.2325,vermelho,1,69,18,vertical
660,2920.4375,1136.2189,vermelho,1,69,18,vertical
661,2920.4375,1227.2051,vermelho,1,69,18,vertical
662,2920.4375,1318.1914,vermelho,1,69,18,vertical
663,2920.4375,1409.1776,vermelho,1,69,18,vertical
664,2920.4375,1500.164,vermelho,1,69,18,vertical
665,2920.4375,1591.1501,vermelho,1,69,18,vertical
666,3000.328,88.7671,acqua,5,69,18,vertical
667,3000.328,179.75337,acqua,5,69,18,vertical
668,3000.328,270.73965,acqua,5,69,18,vertical
669,3000.328,361.72592,acqua,5,69,18,vertical
670,3000.328,452.7122,acqua,5,69,18,vertical
671,3000.328,543.6985,vermelho,1,69,18,vertical
672,3000.328,634.68475,vermelho,1,69,18,vertical
673,3000.328,725.671,vermelho,1,69,18,vertical
674,3000.328,816.6573,vermelho,1,69,18,vertical
675,3000.328,907.64355,vermelho,1,69,18,vertical
676,3000.328,998.6298,vermelho,1,69,18,vertical
677,3000.328,1089.6161,vermelho,1,69,18,vertical
678,3000.328,1180.6024,vermelho,1,69,18,vertical
679,3000.328,1271.5886,vermelho,1,69,18,vertical
680,3000.328,1362.575,vermelho,1,69,18,vertical
681,3000.328,1453.5612,vermelho,1,69,18,vertical
682,3000.328,1544.5475,vermelho,1,69,18,vertical
683,3000.328,1635.5337,vermelho,1,69,18,vertical
684,3080.2183,44.38355,acqua,5,69,18,vertical
685,3080.2183,135.36983,acqua,5,69,18,vertical
686,3080.2183,226.3561,acqua,5,69,18,vertical
687,3080.2183,317.34238,acqua,5,69,18,vertical
688,3080.2183,408.32864,acqua,5,69,18,vertical
689,3080.2183,499.3149,acqua,5,69,18,vertical
690,3080.2183,590.3012,acqua,5,69,18,vertical
691,3080.2183,681.2875,acqua,5,69,18,vertical
692,3080.2183,772.27374,acqua,5,69,18,vertical
693,3080.2183,863.26,acqua,5,69,18,vertical
694,3080.2183,954.2463,acqua,5,69,18,vertical
695,3080.2183,1045.2325,acqua,5,69,18,vertical
696,3080.2183,1136.2189,acqua,5,69,18,vertical
697,3080.2183,1227.2051,acqua,5,69,18,vertical
698,3080.2183,1318.1914,acqua,5,69,18,vertical
699,3080.2183,1409.1776,acqua,5,69,18,vertical
700,3080.2183,1500.164,acqua,5,69,18,vertical
701,3080.2183,1591.1501,acqua,5,69,18,vertical
702,3160.1086,88.7671,acqua,5,69,18,vertical
703,3160.1086,179.75337,acqua,5,69,18,vertical
704,3160.1086,270.73965,acqua,5,69,18,vertical
705,3160.1086,361.72592,acqua,5,69,18,vertical
706,3160.1086,452.7122,acqua,5,69,18,vertical
707,3160.1086,543.6985,acqua,5,69,18,vertical
708,3160.1086,634.68475,acqua,5,69,18,vertical
709,3160.1086,725.671,acqua,5,69,18,vertical
710,3160.1086,816.6573,acqua,5,69,18,vertical
711,3160.1086,907.64355,acqua,5,69,18,vertical
712,3160.1086,998.6298,acqua,5,69,18,vertical
713,3160.1086,1089.6161,acqua,5,69,18,vertical
714,3160.1086,1180.6024,acqua,5,69,18,vertical
715,3160.1086,1271.5886,acqua,5,69,18,vertical
716,3160.1086,1362.575,acqua,5,69,18,vertical
717,3160.1086,1453.5612,acqua,5,69,18,vertical
718,3160.1086,1544.5475,acqua,5,69,18,vertical
719,3160.1086,1635.5337,acqua,5,69,18,vertical
720,3239.999,44.38355,acqua,5,69,18,vertical
721,3239.999,135.36983,acqua,5,69,18,vertical
722,3239.999,226.3561,laranja,2,69,18,vertical
723,3239.999,317.34238,laranja,2,69,18,vertical
724,3239.999,408.32864,laranja,2,69,18,vertical
725,3239.999,499.3149,laranja,2,69,18,vertical
726,3239.999,590.3012,laranja,2,69,18,vertical
727,3239.999,681.2875,laranja,2,69,18,vertical
728,3239.999,772.27374,laranja,2,69,18,vertical
729,3239.999,863.26,laranja,2,69,18,vertical
730,3239.999,954.2463,laranja,2,69,18,vertical
731,3239.999,1045.2325,laranja,2,69,18,vertical
732,3239.999,1136.2189,laranja,2,69,18,vertical
733,3239.999,1227.2051,laranja,2,69,18,vertical
734,3239.999,1318.1914,acqua,5,69,18,vertical
735,3239.999,1409.1776,acqua,5,69,18,vertical
736,3239.999,1500.164,acqua,5,69,18,vertical
737,3239.999,1591.1501,acqua,5,69,18,vertical
738,3319.8894,88.7671,laranja,2,69,18,vertical
739,3319.8894,179.75337,laranja,2,69,18,vertical
740,3319.8894,270.73965,laranja,2,69,18,vertical
741,3319.8894,361.72592,laranja,2,69,18,vertical
742,3319.8894,452.7122,laranja,2,69,18,vertical
743,3319.8894,543.6985,laranja,2,69,18,vertical
744,3319.8894,634.68475,laranja,2,69,18,vertical
745,3319.8894,725.671,laranja,2,69,18,vertical
746,3319.8894,816.6573,laranja,2,69,18,vertical
747,3319.8894,907.64355,laranja,2,69,18,vertical
748,3319.8894,998.6298,laranja,2,69,18,vertical
749,3319.8894,1089.6161,laranja,2,69,18,vertical
750,3319.8894,1180.6024,laranja,2,69,18,vertical
751,3319.8894,1271.5886,acqua,5,69,18,vertical
752,3319.8894,1362.575,acqua,5,69,18,vertical
753,3319.8894,1453.5612,acqua,5,69,18,vertical
754,3319.8894,1544.5475,acqua,5,69,18,vertical
755,3319.8894,1635.5337,acqua,5,69,18,vertical
756,3399.7798,44.38355,laranja,2,69,18,vertical
757,3399.7798,135.36983,laranja,2,69,18,vertical
758,3399.7798,226.3561,laranja,2,69,18,vertical
759,3399.7798,317.34238,laranja,2,69,18,vertical
760,3399.7798,408.32864,laranja,2,69,18,vertical
761,3399.7798,499.3149,laranja,2,69,18,vertical
762,3399.7798,590.3012,laranja,2,69,18,vertical
763,3399.7798,681.2875,laranja,2,69,18,vertical
764,3399.7798,772.27374,laranja,2,69,18,vertical
765,3399.7798,863.26,laranja,2,69,18,vertical
766,3399.7798,954.2463,laranja,2,69,18,vertical
767,3399.7798,1045.2325,laranja,2,69,18,vertical
768,3399.7798,1136.2189,laranja,2,69,18,vertical
769,3399.7798,1227.2051,acqua,5,69,18,vertical
770,3399.7798,1318.1914,acqua,5,69,18,vertical
771,3399.7798,1409.1776,acqua,5,69,18,vertical
772,3399.7798,1500.164,acqua,5,69,18,vertical
773,3399.7798,1591.1501,acqua,5,69,18,vertical
774,3479.6702,88.7671,laranja,2,69,18,vertical
775,3479.6702,179.75337,laranja,2,69,18,vertical
776,3479.6702,270.73965,laranja,2,69,18,vertical
777,3479.6702,361.72592,laranja,2,69,18,vertical
778,3479.6702,452.7122,laranja,2,69,18,vertical
779,3479.6702,543.6985,laranja,2,69,18,vertical
780,3479.6702,634.68475,laranja,2,69,18,vertical
781,3479.6702,725.671,laranja,2,69,18,vertical
782,3479.6702,816.6573,laranja,2,69,18,vertical
783,3479.6702,907.64355,laranja,2,69,18,vertical
784,3479.6702,998.6298,laranja,2,69,18,vertical
785,3479.6702,1089.6161,laranja,2,69,18,vertical
786,3479.6702,1180.6024,acqua,5,69,18,vertical
787,3479.6702,1271.5886,acqua,5,69,18,vertical
788,3479.6702,1362.575,acqua,5,69,18,vertical
789,3479.6702,1453.5612,acqua,5,69,18,vertical
790,3479.6702,1544.5475,acqua,5,69,18,vertical
791,3479.6702,1635.5337,acqua,5,69,18,vertical
792,3559.5605,44.38355,laranja,2,69,18,vertical
793,3559.5605,135.36983,laranja,2,69,18,vertical
794,3559.5605,226.3561,laranja,2,69,18,vertical
795,3559.5605,317.34238,laranja,2,69,18,vertical
796,3559.5605,408.32864,laranja,2,69,18,vertical
797,3559.5605,499.3149,laranja,2,69,18,vertical
798,3559.5605,590.3012,laranja,2,69,18,vertical
799,3559.5605,681.2875,laranja,2,69,18,vertical
800,3559.5605,772.27374,laranja,2,69,18,vertical
801,3559.5605,863.26,laranja,2,69,18,vertical
802,3559.5605,954.2463,laranja,2,69,18,vertical
803,3559.5605,1045.2325,laranja,2,69,18,vertical
804,3559.5605,1136.2189,acqua,5,69,18,vertical
805,3559.5605,1227.2051,acqua,5,69,18,vertical
806,3559.5605,1318.1914,acqua,5,69,18,vertical
807,3559.5605,1409.1776,acqua,5,69,18,vertical
808,3559.5605,1500.164,acqua,5,69,18,vertical
809,3559.5605,1591.1501,acqua,5,69,18,vertical
810,3639.451,88.7671,acqua,5,69,18,vertical
811,3639.451,179.75337,acqua,5,69,18,vertical
812,3639.451,270.73965,acqua,5,69,18,vertical
813,3639.451,361.72592,acqua,5,69,18,vertical
814,3639.451,452.7122,acqua,5,69,18,vertical
815,3639.451,543.6985,acqua,5,69,18,vertical
816,3639.451,634.68475,acqua,5,69,18,vertical
817,3639.451,725.671,acqua,5,69,18,vertical
818,3639.451,816.6573,acqua,5,69,18,vertical
819,3639.451,907.64355,acqua,5,69,18,vertical
820,3639.451,998.6298,acqua,5,69,18,vertical
821,3639.451,1089.6161,acqua,5,69,18,vertical
822,3639.451,1180.6024,acqua,5,69,18,vertical
823,3639.451,1271.5886,acqua,5,69,18,vertical
824,3639.451,1362.575,acqua,5,69,18,vertical
825,3639.451,1453.5612,acqua,5,69,18,vertical
826,3639.451,1544.5475,acqua,5,69,18,vertical
827,3639.451,1635.5337,acqua,5,69,18,vertical
828,3719.3413,44.38355,acqua,5,69,18,vertical
829,3719.3413,135.36983,acqua,5,69,18,vertical
830,3719.3413,226.3561,acqua,5,69,18,vertical
831,3719.3413,317.34238,acqua,5,69,18,vertical
832,3719.3413,408.32864,acqua,5,69,18,vertical
833,3719.3413,499.3149,acqua,5,69,18,vertical
834,3719.3413,590.3012,acqua,5,69,18,vertical
835,3719.3413,681.2875,acqua,5,69,18,vertical
836,3719.3413,772.27374,acqua,5,69,18,vertical
837,3719.3413,863.26,acqua,5,69,18,vertical
838,3719.3413,954.2463,acqua,5,69,18,vertical
839,3719.3413,1045.2325,acqua,5,69,18,vertical
840,3719.3413,1136.2189,acqua,5,69,18,vertical
841,3719.3413,1227.2051,acqua,5,69,18,vertical
842,3719.3413,1318.1914,acqua,5,69,18,vertical
843,3719.3413,1409.1776,acqua,5,69,18,vertical
844,3719.3413,1500.164,acqua,5,69,18,vertical
845,3719.3413,1591.1501,acqua,5,69,18,vertical
846,3799.2317,88.7671,acqua,5,69,18,vertical
847,3799.2317,179.75337,acqua,5,69,18,vertical
848,3799.2317,270.73965,acqua,5,69,18,vertical
849,3799.2317,361.72592,acqua,5,69,18,vertical
850,3799.2317,452.7122,acqua,5,69,18,vertical
851,3799.2317,543.6985,acqua,5,69,18,vertical
852,3799.2317,634.68475,acqua,5,69,18,vertical
853,3799.2317,725.671,acqua,5,69,18,vertical
854,3799.2317,816.6573,acqua,5,69,18,vertical
855,3799.2317,907.64355,acqua,5,69,18,vertical
856,3799.2317,998.6298,acqua,5,69,18,vertical
857,3799.2317,1089.6161,acqua,5,69,18,vertical
858,3799.2317,1180.6024,acqua,5,69,18,vertical
859,3799.2317,1271.5886,acqua,5,69,18,vertical
860,3799.2317,1362.575,acqua,5,69,18,vertical
861,3799.2317,1453.5612,acqua,5,69,18,vertical
862,3799.2317,1544.5475,acqua,5,69,18,vertical
863,3799.2317,1635.5337,acqua,5,69,18,vertical
864,3879.122,44.38355,acqua,5,69,18,vertical
865,3879.122,135.36983,acqua,5,69,18,vertical
866,3879.122,226.3561,acqua,5,69,18,vertical
867,3879.122,317.34238,acqua,5,69,18,vertical
868,3879.122,408.32864,acqua,5,69,18,vertical
869,3879.122,499.3149,acqua,5,69,18,vertical
870,3879.122,590.3012,acqua,5,69,18,vertical
871,3879.122,681.2875,acqua,5,69,18,vertical
872,3879.122,772.27374,acqua,5,69,18,vertical
873,3879.122,863.26,acqua,5,69,18,vertical
874,3879.122,954.2463,acqua,5,69,18,vertical
875,3879.122,1045.2325,acqua,5,69,18,vertical
876,3879.122,1136.2189,acqua,5,69,18,vertical
877,3879.122,1227.2051,acqua,5,69,18,vertical
878,3879.122,1318.1914,acqua,5,69,18,vertical
879,3879.122,1409.1776,acqua,5,69,18,vertical
880,3879.122,1500.164,acqua,5,69,18,vertical
881,3879.122,1591.1501,acqua,5,69,18,vertical
882,3959.0125,88.7671,acqua,5,69,18,vertical
883,3959.0125,179.75337,acqua,5,69,18,vertical
884,3959.0125,270.73965,acqua,5,69,18,vertical
885,3959.0125,361.72592,acqua,5,69,18,vertical
886,3959.0125,452.7122,acqua,5,69,18,vertical
887,3959.0125,543.6985,acqua,5,69,18,vertical
888,3959.0125,634.68475,acqua,5,69,18,vertical
889,3959.0125,725.671,acqua,5,69,18,vertical
890,3959.0125,816.6573,acqua,5,69,18,vertical
891,3959.0125,907.64355,acqua,5,69,18,vertical
892,3959.0125,998.6298,acqua,5,69,18,vertical
893,3959.0125,1089.6161,acqua,5,69,18,vertical
894,3959.0125,1180.6024,acqua,5,69,18,vertical
895,3959.0125,1271.5886,acqua,5,69,18,vertical
896,3959.0125,1362.575,acqua,5,69,18,vertical
897,3959.0125,1453.5612,acqua,5,69,18,vertical
898,3959.0125,1544.5475,acqua,5,69,18,vertical
899,3959.0125,1635.5337,acqua,5,69,18,vertical
900,4038.9028,44.38355,acqua,5,69,18,vertical
901,4038.9028,135.36983,acqua,5,69,18,vertical
902,4038.9028,226.3561,acqua,5,69,18,vertical
903,4038.9028,317.34238,acqua,5,69,18,vertical
904,4038.9028,408.32864,acqua,5,69,18,vertical
905,4038.9028,499.3149,acqua,5,69,18,vertical
906,4038.9028,590.3012,acqua,5,69,18,vertical
907,4038.9028,681.2875,acqua,5,69,18,vertical
908,4038.9028,772.27374,acqua,5,69,18,vertical
909,4038.9028,863.26,acqua,5,69,18,vertical
910,4038.9028,954.2463,acqua,5,69,18,vertical
911,4038.9028,1045.2325,acqua,5,69,18,vertical
912,4038.9028,1136.2189,acqua,5,69,18,vertical
913,4038.9028,1227.2051,acqua,5,69,18,vertical
914,4038.9028,1318.1914,acqua,5,69,18,vertical
915,4038.9028,1409.1776,acqua,5,69,18,vertical
916,4038.9028,1500.164,acqua,5,69,18,vertical
917,4038.9028,1591.1501,acqua,5,69,18,vertical
918,4118.7935,88.7671,acqua,5,69,18,vertical
919,4118.7935,179.75337,acqua,5,69,18,vertical
920,4118.7935,270.73965,acqua,5,69,18,vertical
921,4118.7935,361.72592,acqua,5,69,18,vertical
922,4118.7935,452.7122,acqua,5,69,18,vertical
923,4118.7935,543.6985,acqua,5,69,18,vertical
924,4118.7935,634.68475,acqua,5,69,18,vertical
925,4118.7935,725.671,acqua,5,69,18,vertical
926,4118.7935,816.6573,acqua,5,69,18,vertical
927,4118.7935,907.64355,acqua,5,69,18,vertical
928,4118.7935,998.6298,acqua,5,69,18,vertical
929,4118.7935,1089.6161,acqua,5,69,18,vertical
930,4118.7935,1180.6024,acqua,5,69,18,vertical
931,4118.7935,1271.5886,acqua,5,69,18,vertical
932,4118.7935,1362.575,acqua,5,69,18,vertical
933,4118.7935,1453.5612,acqua,5,69,18,vertical
934,4118.7935,1544.5475,acqua,5,69,18,vertical
935,4118.7935,1635.5337,acqua,5,69,18,vertical
936,4198.684,44.38355,acqua,5,69,18,vertical
937,4198.684,135.36983,acqua,5,69,18,vertical
938,4198.684,226.3561,acqua,5,69,18,vertical
939,4198.684,317.34238,acqua,5,69,18,vertical
940,4198.684,408.32864,acqua,5,69,18,vertical
941,4198.684,499.3149,acqua,5,69,18,vertical
942,4198.684,590.3012,acqua,5,69,18,vertical
943,4198.684,681.2875,acqua,5,69,18,vertical
944,4198.684,772.27374,acqua,5,69,18,vertical
945,4198.684,863.26,acqua,5,69,18,vertical
946,4198.684,954.2463,acqua,5,69,18,vertical
947,4198.684,1045.2325,acqua,5,69,18,vertical
948,4198.684,1136.2189,acqua,5,69,18,vertical
949,4198.684,1227.2051,acqua,5,69,18,vertical
950,4198.684,1318.1914,acqua,5,69,18,vertical
951,4198.684,1409.1776,acqua,5,69,18,vertical
952,4198.684,1500.164,acqua,5,69,18,vertical
953,4198.684,1591.1501,acqua,5,69,18,vertical
954,4278.574,88.7671,acqua,5,69,18,vertical
955,4278.574,179.75337,acqua,5,69,18,vertical
956,4278.574,270.73965,acqua,5,69,18,vertical
957,4278.574,361.72592,acqua,5,69,18,vertical
958,4278.574,452.7122,acqua,5,69,18,vertical
959,4278.574,543.6985,acqua,5,69,18,vertical
960,4278.574,634.68475,acqua,5,69,18,vertical
961,4278.574,725.671,acqua,5,69,18,vertical
962,4278.574,816.6573,acqua,5,69,18,vertical
963,4278.574,907.64355,acqua,5,69,18,vertical
964,4278.574,998.6298,acqua,5,69,18,vertical
965,4278.574,1089.6161,acqua,5,69,18,vertical
966,4278.574,1180.6024,acqua,5,69,18,vertical
967,4278.574,1271.5886,acqua,5,69,18,vertical
968,4278.574,1362.575,acqua,5,69,18,vertical
969,4278.574,1453.5612,acqua,5,69,18,vertical
970,4278.574,1544.5475,acqua,5,69,18,vertical
971,4278.574,1635.5337,acqua,5,69,18,vertical
972,4358.465,44.38355,acqua,5,69,18,vertical
973,4358.465,135.36983,acqua,5,69,18,vertical
974,4358.465,226.3561,acqua,5,69,18,vertical
975,4358.465,317.34238,acqua,5,69,18,vertical
976,4358.465,408.32864,acqua,5,69,18,vertical
977,4358.465,499.3149,acqua,5,69,18,vertical
978,4358.465,590.3012,acqua,5,69,18,vertical
979,4358.465,681.2875,acqua,5,69,18,vertical
980,4358.465,772.27374,acqua,5,69,18,vertical
981,4358.465,863.26,acqua,5,69,18,vertical
982,4358.465,954.2463,acqua,5,69,18,vertical
983,4358.465,1045.2325,acqua,5,69,18,vertical
984,4358.465,1136.2189,acqua,5,69,18,vertical
985,4358.465,1227.2051,acqua,5,69,18,vertical
986,4358.465,1318.1914,acqua,5,69,18,vertical
987,4358.465,1409.1776,acqua,5,69,18,vertical
988,4358.465,1500.164,acqua,5,69,18,vertical
989,4358.465,1591.1501,acqua,5,69,18,vertical
990,4438.355,88.7671,acqua,5,69,18,vertical
991,4438.355,179.75337,acqua,5,69,18,vertical
992,4438.355,270.73965,acqua,5,69,18,vertical
993,4438.355,361.72592,acqua,5,69,18,vertical
994,4438.355,452.7122,acqua,5,69,18,vertical
995,4438.355,543.6985,acqua,5,69,18,vertical
996,4438.355,634.68475,acqua,5,69,18,vertical
997,4438.355,725.671,acqua,5,69,18,vertical
998,4438.355,816.6573,acqua,5,69,18,vertical
999,4438.355,907.64355,acqua,5,69,18,vertical
1000,4438.355,998.6298,acqua,5,69,18,vertical
1001,4438.355,1089.6161,acqua,5,69,18,vertical
1002,4438.355,1180.6024,acqua,5,69,18,vertical
1003,4438.355,1271.5886,acqua,5,69,18,vertical
1004,4438.355,1362.575,acqua,5,69,18,vertical
1005,4438.355,1453.5612,acqua,5,69,18,vertical
1006,4438.355,1544.5475,acqua,5,69,18,vertical
1007,4438.355,1635.5337,acqua,5,69,18,vertical
1008,4518.2456,44.38355,acqua,5,69,18,vertical
1009,4518.2456,135.36983,acqua,5,69,18,vertical
1010,4518.2456,226.3561,acqua,5,69,18,vertical
1011,4518.2456,317.34238,acqua,5,69,18,vertical
1012,4518.2456,408.32864,acqua,5,69,18,vertical
1013,4518.2456,499.3149,acqua,5,69,18,vertical
1014,4518.2456,590.3012,acqua,5,69,18,vertical
1015,4518.2456,681.2875,acqua,5,69,18,vertical
1016,4518.2456,772.27374,acqua,5,69,18,vertical
1017,4518.2456,863.26,acqua,5,69,18,vertical
1018,4518.2456,954.2463,acqua,5,69,18,vertical
1019,4518.2456,1045.2325,acqua,5,69,18,vertical
1020,4518.2456,1136.2189,acqua,5,69,18,vertical
1021,4518.2456,1227.2051,acqua,5,69,18,vertical
1022,4518.2456,1318.1914,acqua,5,69,18,vertical
1023,4518.2456,1409.1776,acqua,5,69,18,vertical
1024,4518.2456,1500.164,acqua,5,69,18,vertical
1025,4518.2456,1591.1501,acqua,5,69,18,vertical
1026,4598.1357,88.7671,acqua,5,69,18,vertical
1027,4598.1357,179.75337,acqua,5,69,18,vertical
1028,4598.1357,270.73965,acqua,5,69,18,vertical
1029,4598.1357,361.72592,acqua,5,69,18,vertical
1030,4598.1357,452.7122,acqua,5,69,18,vertical
1031,4598.1357,543.6985,acqua,5,69,18,vertical
1032,4598.1357,634.68475,acqua,5,69,18,vertical
1033,4598.1357,725.671,acqua,5,69,18,vertical
1034,4598.1357,816.6573,acqua,5,69,18,vertical
